,0,1,2,3
2019-01-01 00:00:00.000000000,12.60658087027327,8.817296340164281,-11.787455027343466,10.078755126907303
2019-01-01 08:00:09.603201067,10.835069674145656,2.7902040995699036,11.568930293374777,21.898755762469253
2019-01-01 16:00:19.206402134,21.074654457810226,-0.6491429887991421,-17.83391610620171,-251.3421422647918
2019-01-02 00:00:28.809603201,32.29761147701465,6.514112328102769,-13.508821809245198,-4.261099349391327
2019-01-02 08:00:38.412804268,28.087534389809925,3.671948378959894,21.984254012213245,13.638563550754712
2019-01-02 16:00:48.016005335,29.648265283238512,-3.5345068557936226,3.398658457467084,-3.009130432226708
2019-01-03 00:00:57.619206402,38.886980507905214,1.9183394925346846,-10.840737585657214,-17.73036382858489
2019-01-03 08:01:07.222407469,33.04130291296565,3.2067871325002892,25.4801406649894,1.1146112178169891
2019-01-03 16:01:16.825608536,25.176905604751216,-5.4817015886051905,22.93914795643768,-3.456966794871217
2019-01-04 00:01:26.428809603,29.569262333644755,-3.3328864086385495,-5.8460566886639995,-25.134595329339355
2019-01-04 08:01:36.032010670,23.996004036112712,1.8187781633892652,19.83971484340924,-10.784715489054658
2019-01-04 16:01:45.635211737,259.4201495128935,-5.563516629593948,33.8988082619236,-1.677435826317454
2019-01-05 00:01:55.238412804,8.056106081294672,-7.294808420896029,-0.8603792276897625,-23.453840429863643
2019-01-05 08:02:04.841613871,5.112804751858119,0.18097367287436042,6.269831171997205,-17.861235785727295
2019-01-05 16:02:14.444814938,-10.990238934836036,-253.5466847884464,32.60763179715764,2.2375757867780752
2019-01-06 00:02:24.048016005,-16.855101157824876,-8.574336818331826,2.605264941213124,-13.00948014523633
2019-01-06 08:02:33.651217072,-15.359560865765314,-0.9627385206988638,-10.854430792130602,-17.97793873188937
2019-01-06 16:02:43.254418139,-27.155741765378384,0.040147484440283474,19.938796390509264,6.813415057804372
2019-01-07 00:02:52.857619206,-34.83927312938226,-6.747569820432974,4.2023431431206655,2.5341598595930344
2019-01-07 08:03:02.460820273,-28.668633290855198,-1.443552275336837,-25.353927806576397,-11.752077806074839
2019-01-07 16:03:12.064021340,-31.908480869243625,3.9710855064706814,0.886640947965916,9.806125099424941
2019-01-08 00:03:21.667222407,-38.593194555327266,-2.6068244833261933,4.628186951525802,17.46948618713887
2019-01-08 08:03:31.270423474,-29.30317751809753,-1.2953904503118636,-31.558033518982075,-2.1298131232152526
2019-01-08 16:03:40.873624541,-22.881373350321013,6.754202385547402,-267.55259278727897,9.22567194958351
2019-01-09 00:03:50.476825608,-26.608703416695207,2.2845522216066776,4.88137447033602,26.16154138120173
2019-01-09 08:04:00.080026675,-17.273977091042575,-0.8966159518746029,-26.572343062104636,6.98175189284344
2019-01-09 16:04:09.683227742,-3.5956934385467476,7.2289836901452444,-28.859059907251453,4.488184578145471
2019-01-10 00:04:19.286428809,-3.8329569608868614,6.162412951333096,5.541829179932613,25.315080545040253
2019-01-10 08:04:28.889629876,1.9155877965901136,-0.6396606693009413,-11.563627390634995,262.359014693391
2019-01-10 16:04:38.492830943,17.841770381808754,5.005197173349227,-29.51169028553282,-3.280095412350816
2019-01-11 00:04:48.096032010,270.3152878038458,7.657207289503395,256.1408425975199,15.200518969751904
2019-01-11 08:04:57.699233077,19.823271891157024,-0.6886001096569941,8.420902393323955,12.577895191069553
2019-01-11 16:05:07.302434144,32.2871209161749,0.8061595944101648,-19.97763045220382,-11.167376761203673
2019-01-12 00:05:16.905635211,35.90999226061005,6.362993013672192,5.636525033078131,-0.4265555979758384
2019-01-12 08:05:26.508836278,28.698032080508803,-0.8623265203281447,26.23321363329719,8.388759375755528
2019-01-12 16:05:36.112037345,33.3203982983155,-3.943800316660913,-4.393279612583223,-15.850127587680149
2019-01-13 00:05:45.715238412,36.66056201604196,2.9568904048118325,2.953316613630545,-15.82318889419613
2019-01-13 08:05:55.318439479,274.77405461370904,-0.8750935760578559,35.13928571771366,2.1244734252065873
2019-01-13 16:06:04.921640546,20.173732829798894,-7.445945166719429,11.32513569788347,-14.900211548516506
2019-01-14 00:06:14.524841613,272.4554136195322,-1.2580787320816416,-2.107712199898389,-25.253390095549104
2019-01-14 08:06:24.128042681,9.898106732606195,-0.3775749285164697,31.59263435837423,-3.480858710912211
2019-01-14 16:06:33.731243748,-1.8810701261693463,-8.348880696405821,21.78088877726627,-7.831230658199546
2019-01-15 00:06:43.334444815,-0.6870653026190662,-4.663202540934325,-8.425432320548802,-25.3442122572175
2019-01-15 08:06:52.937645882,-9.225583661555454,0.6717614816171265,16.522030542479236,-6.392550970398501
2019-01-15 16:07:02.540846949,-273.73627755682566,-6.219668415100759,23.832916971140108,3.145953994980783
2019-01-16 00:07:12.144048016,-23.074673605634217,-256.15712889207697,-13.646730776885128,-16.291610399795527
2019-01-16 08:07:21.747249083,-24.128929214509817,1.9954568049358066,-4.789069547822393,-6.124074260059157
2019-01-16 16:07:31.350450150,-36.14769908744852,-1.7422474578308107,17.740997902446686,14.090388515153542
2019-01-17 00:07:40.953651217,-35.53087425254599,-5.388929582464624,-15.167999239552215,-251.62295388893833
2019-01-17 08:07:50.556852284,-28.22408862105146,3.0038377649706107,-24.706005388845774,-3.7248834495038428
2019-01-17 16:08:00.160053351,-283.65364741496705,3.4643357440601594,6.5961490471488275,270.6620416596537
2019-01-18 00:08:09.763254418,-33.11512163569297,-2.8633131142317,-11.27112351219202,13.14345342698874
2019-01-18 08:08:19.366455485,-19.706115589799566,3.0997068057230437,-35.89755146735602,-0.9342336708742641
2019-01-18 16:08:28.969656552,-17.115950390107432,7.52059960007059,-5.12311742000904,19.849848921780424
2019-01-19 00:08:38.572857619,-17.139612424418463,0.33725984594149794,-2.2047511642391013,22.578233201352585
2019-01-19 08:08:48.176058686,-2.246151683797897,1.9375808308964,-34.30134973701561,0.6639396760404889
2019-01-19 16:08:57.779259753,6.894235758742919,8.8786432061588,-13.419098036177939,11.380643620419006
2019-01-20 00:09:07.382460820,5.480922755878564,2.9696846709695137,9.338289179284406,23.4833688049613
2019-01-20 08:09:16.985661887,16.42304915405291,-0.2928195275510029,-20.44594897063897,0.4873671268936728
2019-01-20 16:09:26.588862954,28.452420923110022,7.025677423965262,-16.013596497478893,-2.0276930563829945
