,0,1,2,3
2019-01-01 00:00:00.000000000,12.606761954987233,8.823120226743214,-11.792635893661096,10.090912532971164
2019-01-01 08:00:09.603201067,10.854632897721604,2.798671960915314,11.567489676207865,21.904718191783445
2019-01-01 16:00:19.206402134,21.08234443651095,-0.6629923460147736,-17.842125712814823,-1.3530644208311573
2019-01-02 00:00:28.809603201,32.29154350737443,6.545414953100102,-13.491814308814115,-4.262003721926037
2019-01-02 08:00:38.412804268,28.060725365412214,3.6858666644737936,21.99811757457889,13.634157470439412
2019-01-02 16:00:48.016005335,29.618429912597065,-3.5324328057001755,3.3931177447503975,-3.007076473847721
2019-01-03 00:00:57.619206402,38.886929156397535,1.922286636703981,-10.85150976915671,-17.71266668152012
2019-01-03 08:01:07.222407469,33.057721831868975,253.2132879781366,25.464881634876296,251.13759125872343
2019-01-03 16:01:16.825608536,275.1865161185784,-255.45945634634316,22.947326109654703,-3.4713448265542133
2019-01-04 00:01:26.428809603,29.54954302398909,-3.3359842097757655,-5.875589139751242,-25.13356003795752
2019-01-04 08:01:36.032010670,23.996042728165932,1.7939894926383106,19.85113514870012,-10.791111861693096
2019-01-04 16:01:45.635211737,9.42187262390055,-5.581032223979996,33.91407757214228,-1.676782483221175
2019-01-05 00:01:55.238412804,8.060689958017099,-7.302522255406449,-0.845854415182285,-23.45652998377543
2019-01-05 08:02:04.841613871,5.130249858233535,250.19385705432302,6.276149194988973,-17.887236429411352
2019-01-05 16:02:14.444814938,-10.986458634648544,-3.537892561372351,32.610068503689924,2.216289114726769
2019-01-06 00:02:24.048016005,-16.845419240226143,-8.568901278021011,2.6089979709040603,-12.9903490683867
2019-01-06 08:02:33.651217072,-15.359684470719559,-0.9680473767221902,-10.863697767624274,-17.9749625841295
2019-01-06 16:02:43.254418139,-27.143266789698544,0.058026898084499456,19.952428255780468,6.814009029101671
2019-01-07 00:02:52.857619206,-34.856204216696376,-6.7542742680432495,4.220168467114565,2.536634891568143
2019-01-07 08:03:02.460820273,-28.67746073404213,-1.4419316528258181,-25.371605989679445,-11.750883585967497
2019-01-07 16:03:12.064021340,-31.912787708614925,3.982303212114813,0.8662427085629889,9.787658627611867
2019-01-08 00:03:21.667222407,-38.61101245068816,-2.608067065590476,4.64378203229232,17.48048694993548
2019-01-08 08:03:31.270423474,-29.28593522274338,-1.2887648809821284,-31.575460764654128,-2.133900794483533
2019-01-08 16:03:40.873624541,-22.865619284554853,6.7584977538883635,-17.543818237605485,9.218055962138877
2019-01-09 00:03:50.476825608,-26.60602382498708,2.295169705412328,4.892090383393315,26.142298850483517
2019-01-09 08:04:00.080026675,-17.285308415883584,-0.9012952099914846,-26.58430889401879,6.971689683809611
2019-01-09 16:04:09.683227742,-3.5978577047683173,7.232912507778996,-28.853415256298376,4.443237415869716
